lineage_name	cell_line_name	accession_id	synonym_names	CCLE_Name	gdsc_id	nci_taxonomy_id	doid	doid_heiarchy	Broad_ID	broad_id_alt	grouped_general_doid	group_general_lineage_name
425	esophagus adenocarcinoma	OACP4 C	CVCL_1843	['OAC-P4C', 'OACP4C', 'OACp4C']	OACP4C_ESOPHAGUS	1503362	C4025	DOID:4914	[u'DOID:4914', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002292		NA	NA
426	esophagus adenocarcinoma	SK-GT-4	CVCL_2195	['SKGT4']	SKGT4_OESOPHAGUS	1503365	C4025	DOID:4914	[u'DOID:4914', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001654		NA	NA
427	esophagus adenocarcinoma	OACM5.1 C	CVCL_1842	['OAC-M5.1C', 'OAC-M5.1', 'OACM5-1', 'OACM5.1', 'OACM5_1']	OACM51_OESOPHAGUS	1503363	C4025	DOID:4914	[u'DOID:4914', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001368		NA	NA
428	esophagus squamous cell carcinoma	T.T	CVCL_3174	['T-T', 'T_T_', 'T.T', 'tdott']	TT_OESOPHAGUS	1299064	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000561		NA	NA
429	esophagus squamous cell carcinoma	TE-1	CVCL_1759	['TE1']	TE1_OESOPHAGUS	753621	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000647		NA	NA
430	esophagus squamous cell carcinoma	TE-10	CVCL_1760	['TE10']	TE10_OESOPHAGUS	753622	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000318		NA	NA
431	esophagus squamous cell carcinoma	TE-11	CVCL_1761	['TE11', 'Te11']	TE11_OESOPHAGUS	946354	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000488		NA	NA
432	esophagus squamous cell carcinoma	TE-14	CVCL_3336	['TE14']	TE14_OESOPHAGUS	NA	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000726		NA	NA
433	esophagus squamous cell carcinoma	EC-GI-10	CVCL_1187	['ECGI10', 'EC-GI']	ECGI10_OESOPHAGUS	753555	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000305		NA	NA
434	esophagus squamous cell carcinoma	KYSE-30	CVCL_1351	['KYSE30', 'KYSE30', 'KYSE0030']	KYSE30_OESOPHAGUS	NA	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000777		NA	NA
435	esophagus squamous cell carcinoma	COLO 680N	CVCL_1131	['COLO-680N']	COLO680N_OESOPHAGUS	906817	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000717		NA	NA
436	esophagus squamous cell carcinoma	KYSE-70	CVCL_1356	['KYSE70', 'KYSE70', 'KY70']	KYSE70_OESOPHAGUS	753576	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000784		NA	NA
437	esophagus squamous cell carcinoma	HCE-4	CVCL_1271	['HCE4']	HCE4_ESOPHAGUS	753559	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002243		NA	NA
438	esophagus squamous cell carcinoma	KYSE-140	CVCL_1347	['KYSE140', 'Kyse-140', 'KYSE140']	KYSE140_OESOPHAGUS	753573	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000823		NA	NA
439	esophagus squamous cell carcinoma	KYSE-150	CVCL_1348	['KYSE150', 'KYSE150', 'KY150']	KYSE150_OESOPHAGUS	907317	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000855		NA	NA
440	esophagus squamous cell carcinoma	KYSE-180	CVCL_1349	['KYSE180', 'KYSE180', 'KY180']	KYSE180_OESOPHAGUS	907318	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000693		NA	NA
441	esophagus squamous cell carcinoma	KYSE-220	CVCL_1359	['KYSE220', 'KYSE220', 'KY-220']	KYSE220_ESOPHAGUS	1240167	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002263		NA	NA
442	esophagus squamous cell carcinoma	KYSE-270	CVCL_1350	['KYSE270', 'KYSE270', 'KY-270']	KYSE270_OESOPHAGUS	907319	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000873		NA	NA
443	esophagus squamous cell carcinoma	KYSE-510	CVCL_1354	['KYSE510', 'Kyse-510', 'KYSE510']	KYSE510_OESOPHAGUS	907321	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000824		NA	NA
444	esophagus squamous cell carcinoma	KYSE-410	CVCL_1352	['KYSE410', 'KYSE410', 'KYSE0410']	KYSE410_OESOPHAGUS	753574	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000809		NA	NA
445	esophagus squamous cell carcinoma	KYSE-450	CVCL_1353	['KYSE450', 'KYSE450']	KYSE450_OESOPHAGUS	907320	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000865		NA	NA
446	esophagus squamous cell carcinoma	TE-5	CVCL_1764	['TE5']	TE5_OESOPHAGUS	735784	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000408		NA	NA
447	esophagus squamous cell carcinoma	TE-12	CVCL_1762	['TE12']	TE12_ESOPHAGUS	946356	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002311		NA	NA
448	esophagus squamous cell carcinoma	KYSE-520	CVCL_1355	['KYSE520', 'KYSE520', 'KYSE0520']	KYSE520_OESOPHAGUS	753575	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000637		NA	NA
449	esophagus squamous cell carcinoma	TE-9	CVCL_1767	['TE9', 'Te9']	TE9_OESOPHAGUS	946353	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000694		NA	NA
450	esophagus squamous cell carcinoma	OE21	CVCL_2661	['OE-21', 'JROECL21', 'JROECL21']	OE21_OESOPHAGUS	1298359	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000544		NA	NA
451	esophagus squamous cell carcinoma	TE-15	CVCL_1763	['TE15', 'Te15']	TE15_OESOPHAGUS	753614	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000353		NA	NA
452	esophagus squamous cell carcinoma	TE-4	CVCL_3337	['TE4']	TE4_OESOPHAGUS	1503371	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000917		NA	NA
453	esophagus squamous cell carcinoma	TE-6	CVCL_1765	['TE6']	TE6_OESOPHAGUS	946355	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000605		NA	NA
454	esophagus squamous cell carcinoma	TE-8	CVCL_1766	['TE8']	TE8_OESOPHAGUS	753623	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-000452		NA	NA
455	esophagus squamous cell carcinoma	KYSE-50	CVCL_1360	['KYSE50', 'KYSE50', 'KY-50']	KYSE50_ESOPHAGUS	1298222	C4024	DOID:3748	[u'DOID:3748', 'DOID:1107', 'DOID:5041', 'DOID:3119', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-002264		NA	NA
456	ewing sarcoma	EW-11	CVCL_1209	['EW11', 'IARC-EW11', 'IARC-EW-11', 'IARC-EW11']	EW11_BONE	684062	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002111		DOID:184	bone cancer
457	ewing sarcoma	TC-71	CVCL_2213	['TC71', 'GM11654']	TC71_BONE	1240221	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000424		DOID:184	bone cancer
458	ewing sarcoma	EW-12	CVCL_1210	['EW12', 'IARC-EW12', 'IARC-EW-12', 'IARC-EW12']	EW12_BONE	949162	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002112		DOID:184	bone cancer
459	ewing sarcoma	EW-1	CVCL_1208	['EW1', 'IARC-EW1', 'IARC-EW-1', 'IARC-EW1']	EW1_BONE	949163	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002110		DOID:184	bone cancer
460	ewing sarcoma	ES6	CVCL_1202	['ES-6']	ES6_BONE	949157	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002107		DOID:184	bone cancer
461	ewing sarcoma	ES3	CVCL_1199	['ES-3']	ES3_BONE	684055	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002104		DOID:184	bone cancer
462	ewing sarcoma	ES7	CVCL_1203	['ES-7']	ES7_BONE	684059	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002108		DOID:184	bone cancer
463	ewing sarcoma	EWS-502	CVCL_S740	['EWS/502', 'EWS502']	EWS502_BONE	NA	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000279		DOID:184	bone cancer
464	ewing sarcoma	Hs 822.T	CVCL_0933	['']	HS822T_BONE	NA	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000229		DOID:184	bone cancer
465	ewing sarcoma	EW-8	CVCL_V618	['EW8']	EW8_BONE	NA	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000499		DOID:184	bone cancer
466	ewing sarcoma	Rh1	CVCL_1658	['RH1', 'RH-1', 'Rh-1', 'SJRH-1', 'SJRH1']	RH1_BONE	971773	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002194		DOID:184	bone cancer
467	ewing sarcoma	ES5	CVCL_1201	['']	ES5_BONE	684057	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002106		DOID:184	bone cancer
468	ewing sarcoma	CADO-ES1	CVCL_1103	['CADO-ES-1', 'CADOES1', 'CADOES1', 'CADO-ES', 'Cado-ES', 'ESCADO1', 'CenterforAdultDiseasesOsaka-EwingSarcoma1']	CADOES1_BONE	753539	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000210		DOID:184	bone cancer
469	ewing sarcoma	EW-18	CVCL_1213	['EW18', 'IARC-EW-18']	EW18_BONE	949164	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002115		DOID:184	bone cancer
470	ewing sarcoma	EW-3	CVCL_1216	['EW3', 'IARC-EW3', 'IARC-EW-3', 'IARC-EW3']	EW3_BONE	949161	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002118		DOID:184	bone cancer
471	ewing sarcoma	EW-22	CVCL_1214	['EW22', 'IARC-EW-22']	EW22_BONE	949167	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002116		DOID:184	bone cancer
472	ewing sarcoma	EW-13	CVCL_1211	['EW13', 'IARC-EW13', 'IARC-EW-13', 'IARC-EW13']	EW13_BONE	949166	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002113		DOID:184	bone cancer
473	ewing sarcoma	ES8	CVCL_1204	['ES-8']	ES8_BONE	949155	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002109		DOID:184	bone cancer
474	ewing sarcoma	RD-ES	CVCL_2169	['RDES', 'RDES-1']	RDES_BONE	NA	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000041		DOID:184	bone cancer
475	ewing sarcoma	ES4	CVCL_1200	['ES-4']	ES4_BONE	949156	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002105		DOID:184	bone cancer
476	ewing sarcoma	SK-N-MC	CVCL_0530	['SKNMC', 'SK-NM-C', 'SK-NMC']	SKNMC_BONE	NA	C7542	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000039		DOID:184	bone cancer
477	ewing sarcoma	EW-16	CVCL_1212	['EW16', 'IARC-EW16', 'IARC-EW-16', 'IARC-EW16']	EW16_BONE	949165	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002114		DOID:184	bone cancer
478	ewing sarcoma	A-673	CVCL_0080	['A673', 'RMS1598', 'RMS1598']	A673_BONE	684052	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000052		DOID:184	bone cancer
479	ewing sarcoma	Hs 863.T	CVCL_0959	['']	HS863T_BONE	NA	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000119		DOID:184	bone cancer
480	ewing sarcoma	ES1	CVCL_1198	['ES-1']	ES1_BONE	949158	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002103		DOID:184	bone cancer
481	ewing sarcoma	SK-N-MC-IXC	CVCL_1398	['MC-IXC', 'MCIXC']	MCIXC_BONE	908118	C7542	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002160		DOID:184	bone cancer
482	ewing sarcoma	MHH-ES-1	CVCL_1411	['MHH-ES1']	MHHES1_BONE	908134	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000391		DOID:184	bone cancer
483	ewing sarcoma	EW-24	CVCL_1215	['EW24', 'IARC-EW-24']	EW24_BONE	949168	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002117		DOID:184	bone cancer
484	ewing sarcoma	SK-ES-1	CVCL_0627	['Sk-Es-1', 'Sk-ES-1', 'SK-ES1', 'SKES-1', 'SKES1', 'SK-ES']	SKES1_BONE	684072	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000087		DOID:184	bone cancer
485	ewing sarcoma	SK-NEP-1	CVCL_0631	['SKNEP-1', 'SKNEP1', 'SKNEP']	SKNEP1_BONE	909730	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-001192		DOID:184	bone cancer
486	ewing sarcoma	EW-7	CVCL_1217	['EW7', 'IARC-EW7', 'IARC-EW-7', 'IARC-EW7']	EW7_BONE	949160	C4817	DOID:3369	[u'DOID:3369', u'DOID:184', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002119		DOID:184	bone cancer
487	Ewing sarcoma	CHLA10	CVCL_54859	['HLA-1']	CHLA10_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001029		DOID:184	bone cancer
488	Ewing sarcoma	CHLA57	CVCL_36359	['HLA-5']	CHLA57_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001033		DOID:184	bone cancer
489	Ewing sarcoma	COGE352	CVCL_55642	['OG-E-35']	COGE352_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001038		DOID:184	bone cancer
490	Ewing sarcoma	CHLA218	CVCL_54284	['a']	CHLA218_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001030		DOID:184	bone cancer
491	Ewing sarcoma	CBAGPN	CVCL_75986	['B-AGP']	CBAGPN_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001022		DOID:184	bone cancer
492	Ewing sarcoma	CHLA9	CVCL_11456	['HLA-']	CHLA9_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001034		DOID:184	bone cancer
493	Ewing sarcoma	CHLA258	CVCL_83713	['HLA25']	CHLA258_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001282		DOID:184	bone cancer
494	Ewing sarcoma	TC138	CVCL_40321	['a']	TC138_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001430		DOID:184	bone cancer
495	Ewing sarcoma	CHLA99	CVCL_32497	['a']	CHLA99_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001035		DOID:184	bone cancer
496	Ewing sarcoma	TASK1	CVCL_3177	['']	TASK1_CENTRAL_NERVOUS_SYSTEM	1299067	C7542	DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001670		DOID:184	bone cancer
497	Ewing sarcoma	TC205	CVCL_39645	['a']	TC205_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001431		DOID:184	bone cancer
498	Ewing sarcoma	CHLA32	CVCL_84726	['HLA-3']	CHLA32_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001032		DOID:184	bone cancer
499	Ewing sarcoma	TC106	CVCL_91271	['C-10']	TC106_BONE	NA		DOID:3369	[u'DOID:3369', 'DOID:184', 'DOID:201', 'DOID:0060100', 'DOID:0050686', 'DOID:162', 'DOID:14566', 'DOID:4']	ACH-001283		DOID:184	bone cancer
500	fibrosarcoma	HT-1080	CVCL_0317	['Ht-1080', 'HT1080', 'HT1080', 'HT1080.T']	HT1080_SOFT_TISSUE	907064	C3043	DOID:3355	[u'DOID:3355', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000054		DOID:162	cancer
501	fibrosarcoma	SW684	CVCL_1726	['SW-684', 'SW684']	SW684_SOFT_TISSUE	909754	C3043	DOID:3355	[u'DOID:3355', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002309		DOID:162	cancer
502	fibrosarcoma	Hs 633.T	CVCL_0832	['Hs633T', 'HS633T', 'HS-633T', 'Hs633T', 'MBA/8387', 'MB8387', '8387', 'Line8387', 'HS8387']	HS633T_SOFT_TISSUE	1240149	C3043	DOID:3355	[u'DOID:3355', u'DOID:201', u'DOID:0060100', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002246		DOID:162	cancer
503	floor of mouth squamous cell carcinoma	HO-1-u-1	CVCL_2784	['HO-1-U-1', 'Ho-1-u-1', 'HO1-U-1', 'HO1-U1', 'HO1U1', 'HO1u1', 'Ho1u1', 'Ueda-1']	HO1U1_UPPER_AERODIGESTIVE_TRACT	753561	C4041	DOID:0050866	[DOID:0050866, DOID:8618, DOID:3119, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002045		DOID:11934	head and neck cancer
504	follicular lymphoma	Sc-1	CVCL_1888	['SC-1', 'SC1', 'Scott', 'Sci-1', 'SCI-1', 'SCI1']	SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1331030	C3209	DOID:0050873	[DOID:0050873, DOID:707, DOID:0060060, DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-002392	[‘ACH-002303’]	DOID:0060058	lymphoma
505	follicular lymphoma	WSU-NHL	CVCL_1793	['WSU-NHL-1', 'WSUNHL']	WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	909785	C3209	DOID:0050873	[DOID:0050873, DOID:707, DOID:0060060, DOID:0060058, DOID:2531, DOID:0060083, DOID:0050686, DOID:162, DOID:14566, DOID:4]	ACH-001709		DOID:0060058	lymphoma
506	follicular thyroid carcinoma	ML-1 [Human thyroid carcinoma]	CVCL_H525	['ML1']	ML1_THYROID	1240178	C8054	DOID:3962	[u'DOID:3962', u'DOID:3963', u'DOID:1781', u'DOID:170', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000058		DOID:1781	thyroid cancer
507	follicular thyroid carcinoma	K5	CVCL_1322	['']	K5_THYROID	924238	C8054	DOID:3962	[u'DOID:3962', u'DOID:3963', u'DOID:1781', u'DOID:170', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-002148		DOID:1781	thyroid cancer
508	follicular thyroid carcinoma	TT2609-C02	CVCL_2218	['TT2609-CO2']	TT2609C02_THYROID	1240223	C8054	DOID:3962	[u'DOID:3962', u'DOID:3963', u'DOID:1781', u'DOID:170', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000716		DOID:1781	thyroid cancer
509	follicular thyroid carcinoma	FTC-238	CVCL_2447	['FTC238']	FTC238_THYROID	NA	C8054	DOID:3962	[u'DOID:3962', u'DOID:3963', u'DOID:1781', u'DOID:170', u'DOID:0050686', u'DOID:162', u'DOID:14566', u'DOID:4']	ACH-000897		DOID:1781	thyroid cancer
